Tournament,Step,PlayerID,Action,Reward,ObservationDict,AgentPosition,IsRFIOpportunity,RaiserPosition
203,6,1,bet_small,19800.00,"{""active_in_hand"": [0, 5], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [""6H"", ""2D"", ""6C"", ""5D""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3H"", ""3S""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 44550, ""small_blind"": 50, ""stacks"": {""0"": 15400.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50, ""5"": 0}, ""stage"": ""turn""}",N/A,False,0
203,8,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""7D"", ""KC"", ""QD""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""5C"", ""6C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 100, ""small_blind"": 50, ""stacks"": {""0"": 59900.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
203,9,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""7D"", ""KC"", ""QD"", ""7H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""5C"", ""6C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 200, ""small_blind"": 50, ""stacks"": {""0"": 59800.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,N/A
203,10,1,bet_small,-400.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""7D"", ""KC"", ""QD"", ""7H"", ""3C""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""5C"", ""6C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 300, ""small_blind"": 50, ""stacks"": {""0"": 59700.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""stage"": ""river""}",N/A,False,N/A
203,12,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 59500.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 350.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
203,13,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 400, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 59350.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
203,14,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [""5D"", ""5H"", ""QH""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 1050.0, ""small_blind"": 50, ""stacks"": {""0"": 58950.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
203,15,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [""5D"", ""5H"", ""QH"", ""QS""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 1575.0, ""small_blind"": 50, ""stacks"": {""0"": 58425.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,N/A
203,16,1,bet_small,450.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [""5D"", ""5H"", ""QH"", ""QS"", ""9D""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 2362.0, ""small_blind"": 50, ""stacks"": {""0"": 57638.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""river""}",N/A,False,N/A
204,2,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3, 5], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 50, ""2"": 100, ""3"": 200, ""4"": 0, ""5"": 200}, ""current_player_id"": 0, ""hand"": [""9C"", ""JD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 550, ""small_blind"": 50, ""stacks"": {""0"": 10000, ""1"": 9950, ""2"": 9900, ""3"": 9800, ""4"": 10000, ""5"": 9800}, ""stage"": ""preflop""}",N/A,False,1
204,3,1,fold,-300.00,"{""active_in_hand"": [0, 1, 2], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 300, ""1"": 10000, ""2"": 10000, ""3"": 200, ""4"": 0, ""5"": 200}, ""current_player_id"": 0, ""hand"": [""9C"", ""JD""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 20700, ""small_blind"": 50, ""stacks"": {""0"": 9700, ""1"": 0, ""2"": 0, ""3"": 9800, ""4"": 10000, ""5"": 9800}, ""stage"": ""preflop""}",N/A,False,1
204,5,1,all_in,-9700.00,"{""active_in_hand"": [0, 2, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 50, ""3"": 100, ""4"": 10000, ""5"": 9800}, ""current_player_id"": 0, ""hand"": [""2C"", ""4S""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 19950, ""small_blind"": 50, ""stacks"": {""0"": 9700, ""1"": 0, ""2"": 20650.0, ""3"": 9700, ""4"": 0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,2
205,1,1,bet_small,0.00,"{""active_in_hand"": [0, 1, 2, 3, 4, 5], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50, ""5"": 100}, ""current_player_id"": 0, ""hand"": [""AD"", ""TD""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 6, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 10000, ""1"": 10000, ""2"": 10000, ""3"": 10000, ""4"": 9950, ""5"": 9900}, ""stage"": ""preflop""}",N/A,False,3
205,2,1,fold,-200.00,"{""active_in_hand"": [0, 1, 2, 3, 4], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 350, ""2"": 700, ""3"": 10000, ""4"": 10000, ""5"": 100}, ""current_player_id"": 0, ""hand"": [""AD"", ""TD""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 4, ""player_id"": 0, ""pot"": 21350, ""small_blind"": 50, ""stacks"": {""0"": 9800, ""1"": 9650, ""2"": 9300, ""3"": 0, ""4"": 0, ""5"": 9900}, ""stage"": ""preflop""}",N/A,False,3
205,4,1,bet_small,0.00,"{""active_in_hand"": [0, 4, 5], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 100}, ""current_player_id"": 0, ""hand"": [""6S"", ""2D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 3, ""player_id"": 0, ""pot"": 300, ""small_blind"": 50, ""stacks"": {""0"": 9700, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 40200.0, ""5"": 9800}, ""stage"": ""preflop""}",N/A,False,5
205,5,1,fold,0.00,"{""active_in_hand"": [0, 4, 5], ""big_blind"": 100, ""button_pos"": 4, ""community_cards"": [], ""current_bets"": {""0"": 250, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 250, ""5"": 9900}, ""current_player_id"": 0, ""hand"": [""6S"", ""2D""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 10400, ""small_blind"": 50, ""stacks"": {""0"": 9550, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 40050.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
205,8,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4H"", ""3H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 9500, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50350.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,9,1,fold,-200.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50450.0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4H"", ""3H""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 50650.0, ""small_blind"": 50, ""stacks"": {""0"": 9350, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,11,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QH"", ""JS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 9300, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50550.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,12,1,fold,-200.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50650.0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""QH"", ""JS""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 50850.0, ""small_blind"": 50, ""stacks"": {""0"": 9150, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,14,1,call,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3H"", ""2C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 9100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50750.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,15,1,call,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 300, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3H"", ""2C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 400, ""small_blind"": 50, ""stacks"": {""0"": 9050, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 50550.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
205,17,1,call,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [""7H"", ""QH"", ""9H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 600, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3H"", ""2C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 1200, ""small_blind"": 50, ""stacks"": {""0"": 8850, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 49950.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
205,19,1,call,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [""7H"", ""QH"", ""9H"", ""6C""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 900, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""3H"", ""2C""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 2700, ""small_blind"": 50, ""stacks"": {""0"": 8250, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 49050.0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,N/A
205,22,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4C"", ""AC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 10900.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48950.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,23,1,bet_small,400.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 400, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4C"", ""AC""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 10750.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48650.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
205,25,1,call,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""8H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 11300.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48550.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,26,1,call,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 300, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""8H""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 400, ""small_blind"": 50, ""stacks"": {""0"": 11250.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48350.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
205,30,1,call,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""AH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 11650.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48200.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
205,31,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""7H"", ""8H"", ""3S""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""AH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 200, ""small_blind"": 50, ""stacks"": {""0"": 11600.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48200.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,4
205,32,1,call,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""7H"", ""8H"", ""3S""], ""current_bets"": {""0"": 100, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 200, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""AH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 500, ""small_blind"": 50, ""stacks"": {""0"": 11500.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48000.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
205,33,1,bet_small,300.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 5, ""community_cards"": [""7H"", ""8H"", ""3S"", ""9H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""AS"", ""AH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 11400.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 48000.0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,0
205,35,1,bet_small,100.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 0, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""KD"", ""KH""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 11950.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 47900.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
205,37,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""9H"", ""TS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 12050.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 47800.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,38,1,bet_small,300.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 1, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 300, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""9H"", ""TS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 500, ""small_blind"": 50, ""stacks"": {""0"": 11900.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 47600.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
205,40,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4S"", ""KS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 12350.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 47500.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,41,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 400, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4S"", ""KS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 600, ""small_blind"": 50, ""stacks"": {""0"": 12200.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 47200.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,42,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 600, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 900, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4S"", ""KS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 1500, ""small_blind"": 50, ""stacks"": {""0"": 11800.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 46700.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,43,1,bet_small,3150.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 2, ""community_cards"": [], ""current_bets"": {""0"": 1350, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 3150, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""4S"", ""KS""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 4500, ""small_blind"": 50, ""stacks"": {""0"": 11050.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 44450.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,0
205,45,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 50, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 100, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 150, ""small_blind"": 50, ""stacks"": {""0"": 15500.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 44350.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,4
205,46,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [], ""current_bets"": {""0"": 200, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 300, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""call"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 500, ""small_blind"": 50, ""stacks"": {""0"": 15350.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 44150.0, ""5"": 0}, ""stage"": ""preflop""}",N/A,False,N/A
205,48,1,bet_small,0.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""5H"", ""TH"", ""4H""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""7D""], ""legal_actions"": [""all_in"", ""bet_big"", ""bet_small"", ""check"", ""fold""], ""num_active_players"": 2, ""player_id"": 0, ""pot"": 900, ""small_blind"": 50, ""stacks"": {""0"": 15100.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 44000.0, ""5"": 0}, ""stage"": ""flop""}",N/A,False,N/A
205,50,1,all_in,-15550.00,"{""active_in_hand"": [0, 4], ""big_blind"": 100, ""button_pos"": 3, ""community_cards"": [""5H"", ""TH"", ""4H"", ""QS""], ""current_bets"": {""0"": 0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 43550.0, ""5"": 0}, ""current_player_id"": 0, ""hand"": [""7H"", ""7D""], ""legal_actions"": [""all_in"", ""fold""], ""num_active_players"": 1, ""player_id"": 0, ""pot"": 45350.0, ""small_blind"": 50, ""stacks"": {""0"": 14650.0, ""1"": 0, ""2"": 0, ""3"": 0, ""4"": 0.0, ""5"": 0}, ""stage"": ""turn""}",N/A,False,4
