episode,reward,avg_reward,agent_steps,total_steps,epsilon,avg_loss,duration_sec,num_rounds,avg_round_reward
30556,-10000.0,5000.0,1,2,0.3018994423540844,8180948.55375,0.07037186622619629,1,-10000.0
30557,-10000.0,4736.8421052631575,3,3,0.30189641388516264,8873281.59,0.21062994003295898,1,-10000.0
30558,-10000.0,4482.758620689655,10,15,0.3018863193168347,9127882.08375,0.7217557430267334,4,-2500.0
30559,-10000.0,4237.28813559322,15,19,0.301871178410677,8416719.63375,1.2846291065216064,4,-2500.0
30560,-10000.0,4000.0,3,4,0.30186815036571124,8560799.43625,0.2698791027069092,1,-10000.0
30561,-10000.0,3770.4918032786886,8,15,0.301860075801189,8197998.86875,0.5636394023895264,3,-3333.3333333333335
30562,-10000.0,3548.3870967741937,9,13,0.30185099230215817,8996808.92,0.5927383899688721,4,-2500.0
30563,-10000.0,3333.3333333333335,84,143,0.30176623268615665,32357346.1275,8.307851791381836,31,-322.5806451612903
30564,-10000.0,3125.0,13,20,0.30175311830725393,32719331.6125,2.1833748817443848,6,-1666.6666666666667
30565,-10000.0,2923.076923076923,4,6,0.30174908328523814,32797380.3225,0.6776354312896729,2,-5000.0
30566,-10000.0,2727.2727272727275,7,17,0.3017420221908931,33572265.8525,0.9979832172393799,4,-2500.0
30567,-10000.0,2537.313432835821,4,6,0.3017379873907974,33756879.4325,0.7160487174987793,2,-5000.0
30568,-10000.0,2352.9411764705883,5,7,0.3017329440041552,34307370.67,0.4435758590698242,2,-5000.0
30569,50000.0,3043.478260869565,21,31,0.30171176315704873,25879489.2425,2.263331651687622,7,7142.857142857143
30570,-10000.0,2857.1428571428573,30,43,0.301681508661719,14416809.1975,3.430773973464966,12,-833.3333333333334
30571,50000.0,3521.1267605633802,52,70,0.3016290782857112,8325610.99125,5.159069776535034,16,3125.0
30572,-10000.0,3333.3333333333335,2,4,0.30162706200500977,8131726.47625,0.22029542922973633,2,-5000.0
30573,-10000.0,3150.6849315068494,7,11,0.3016200051813347,7548353.62125,0.643179178237915,2,-5000.0
30574,-10000.0,2972.972972972973,4,7,0.30161597282155483,7471372.05625,0.3882424831390381,3,-3333.3333333333335
30575,-10000.0,2800.0,8,15,0.3016079083439326,7471538.23875,0.7989985942840576,3,-3333.3333333333335
30576,50000.0,3421.0526315789475,32,42,0.30157565365904115,8659406.49625,2.9517428874969482,8,6250.0
30577,-10000.0,3246.753246753247,22,38,0.30155348155662665,7965761.57625,2.1965179443359375,10,-1000.0
30578,-10000.0,3076.923076923077,3,5,0.30155045827707794,7992762.57125,0.28487181663513184,2,-5000.0
30579,-10000.0,2911.3924050632913,5,8,0.30154541957860503,7690694.19125,0.613004207611084,2,-5000.0
30580,-10000.0,2750.0,4,6,0.3015413887105223,7501500.30375,0.32449865341186523,2,-5000.0
30581,-10000.0,2592.5925925925926,3,6,0.3015383656123649,7540317.7175,0.28281116485595703,2,-5000.0
30582,-10000.0,2439.0243902439024,5,11,0.30153332721620485,7670870.74625,0.4847719669342041,2,-5000.0
30583,-10000.0,2289.156626506024,25,39,0.30150813712471636,8317957.66375,2.252751111984253,8,-1250.0
30584,-10000.0,2142.8571428571427,3,4,0.301505114525329,8570166.79875,0.2632570266723633,1,-10000.0
30585,-10000.0,2000.0,18,27,0.30148697988109296,7701572.4125,2.110123872756958,6,-1666.6666666666667
30586,-10000.0,1860.4651162790697,4,6,0.30148295018179244,7756736.1725,0.5162196159362793,2,-5000.0
30587,-10000.0,1724.1379310344828,17,41,0.30146582485886353,7797591.81,1.934450626373291,8,-1250.0
30588,-10000.0,1590.909090909091,12,21,0.30145373727200325,8069282.1675,1.1091291904449463,5,-2000.0
30589,-10000.0,1460.6741573033707,4,6,0.30144970823754824,8223161.5175,0.4367408752441406,2,-5000.0
30590,50000.0,2000.0,24,34,0.3014255357229396,8512648.68625,2.2799079418182373,9,5555.555555555556
30591,-10000.0,1868.131868131868,7,8,0.30141848595256104,8041614.40875,0.6096897125244141,2,-5000.0
30592,-10000.0,1739.1304347826087,15,18,0.30140338013258994,8209739.62125,1.343393325805664,3,-3333.3333333333335
30593,-10000.0,1612.9032258064517,8,15,0.3013953241585052,8757982.92375,0.7861855030059814,4,-2500.0
30594,-10000.0,1489.3617021276596,4,5,0.3013912962923008,9286561.725,0.3709728717803955,2,-5000.0
30595,-10000.0,1368.421052631579,3,6,0.30138827544551283,9575573.4425,0.3080751895904541,2,-5000.0
30596,50000.0,1875.0,24,36,0.30136411030239696,9085696.5675,2.0976946353912354,9,5555.555555555556
30597,-10000.0,1752.5773195876288,14,23,0.30135001530800637,8755734.26,1.3804247379302979,4,-2500.0
30598,-10000.0,1632.6530612244899,4,9,0.3013459883479699,8312810.74375,0.5028131008148193,2,-5000.0
30599,-10000.0,1515.1515151515152,2,3,0.30134397489815373,8317173.86625,0.29706740379333496,1,-10000.0
30600,-10000.0,1400.0,7,11,0.301336927982354,8389386.30375,0.9624373912811279,4,-2500.0
30601,-10000.0,800.0,1,2,0.3013359213002308,8359240.09625,0.17293238639831543,1,-10000.0
30602,-10000.0,800.0,13,17,0.30132283489065925,9086485.97875,2.041121482849121,5,-2000.0
30603,-10000.0,200.0,23,31,0.301299684095843,22583417.38625,3.318814277648926,6,-1666.6666666666667
30604,-10000.0,200.0,14,36,0.301285593611129,27119297.43875,1.8199334144592285,8,-1250.0
30605,-10000.0,-400.0,4,6,0.30128156793951366,28328423.88625,0.4351470470428467,2,-5000.0
30606,-10000.0,-400.0,4,6,0.30127754234841087,29100436.145,0.3992807865142822,1,-10000.0
30607,-10000.0,-400.0,3,4,0.30127452320791925,29726890.7825,0.36341333389282227,1,-10000.0
30608,-10000.0,-400.0,4,9,0.30127049775770975,30443553.21625,0.438551664352417,2,-5000.0
30609,-10000.0,-400.0,20,26,0.30125037171425295,36168692.97125,2.163749933242798,4,-2500.0
30610,-10000.0,-400.0,9,27,0.30124131565128875,37537799.2925,1.2616043090820312,7,-1428.5714285714287
30611,-10000.0,-400.0,7,9,0.3012342723284998,38555154.015,0.6184506416320801,2,-5000.0
30612,-10000.0,-400.0,3,7,0.3012312538370536,38889577.5975,0.2925834655761719,3,-3333.3333333333335
30613,-10000.0,-1000.0,3,5,0.3012282353908845,39110616.34,0.322049617767334,1,-10000.0
30614,-10000.0,-1000.0,2,5,0.30122622311859193,39402096.02,0.2551586627960205,2,-5000.0
30615,-10000.0,-1600.0,21,28,0.30120509547438523,30770878.625,2.4964182376861572,6,-1666.6666666666667
30616,-10000.0,-2200.0,7,17,0.3011980534192803,26347726.26,0.7554271221160889,4,-2500.0
30617,-10000.0,-2200.0,26,35,0.3011718993723857,19417129.34,2.5107553005218506,7,-1428.5714285714287
30618,50000.0,-1600.0,92,125,0.3010793815793982,9361916.94,8.043475151062012,28,1785.7142857142858
30619,-10000.0,-1600.0,17,39,0.3010622905583426,8461266.18,1.5903055667877197,9,-1111.111111111111
30620,-10000.0,-1600.0,2,3,0.3010602799454901,8551643.7775,0.1995384693145752,1,-10000.0
30621,-10000.0,-1600.0,4,10,0.301056258780103,8072742.4925,0.4701120853424072,4,-2500.0
30622,-10000.0,-1600.0,8,17,0.30104821669059467,7231801.4575,0.9345831871032715,4,-2500.0
30623,50000.0,-1600.0,46,59,0.3010019809180735,7847251.3125,4.349803686141968,11,4545.454545454545
30624,50000.0,-1000.0,37,49,0.3009647989910379,7833416.2125,3.365398645401001,11,4545.454545454545
30625,-10000.0,-1000.0,1,2,0.300963794169555,7827386.2325,0.09569597244262695,1,-10000.0
30626,50000.0,-1000.0,48,65,0.30091556864624863,5712190.1075,4.182938814163208,10,5000.0
30627,-10000.0,-1000.0,3,5,0.30091255493532176,5710358.9675,0.2792503833770752,2,-5000.0
30628,-10000.0,-1000.0,4,5,0.3009085367244053,5588955.0125,0.36170291900634766,2,-5000.0
30629,-10000.0,-1000.0,16,20,0.3008924646843576,5468322.65375,1.3729710578918457,4,-2500.0
30630,50000.0,-400.0,19,31,0.3008733808067111,6094756.1225,1.7781670093536377,7,7142.857142857143
30631,-10000.0,-400.0,15,19,0.30085831586809286,6117093.22625,1.3866252899169922,4,-2500.0
30632,-10000.0,-400.0,7,8,0.3008512859500617,6400799.43125,0.6782114505767822,2,-5000.0
30633,50000.0,200.0,22,29,0.30082919352371296,7355882.49875,1.9718947410583496,6,8333.333333333334
30634,-10000.0,200.0,2,2,0.3008271852418192,7446551.24625,0.20444178581237793,1,-10000.0
30635,-10000.0,200.0,2,3,0.30082517698000805,7465118.45125,0.20108366012573242,1,-10000.0
30636,50000.0,800.0,33,42,0.3007920435593887,22130051.3275,2.9585676193237305,8,6250.0
30637,-10000.0,800.0,2,3,0.3007900356489927,23003649.9925,0.20592975616455078,1,-10000.0
30638,-10000.0,200.0,10,15,0.3007799963981936,27148262.86,0.9045162200927734,5,-2000.0
30639,-10000.0,-400.0,3,5,0.30077698472083525,28537385.075,0.3014528751373291,2,-5000.0
30640,-10000.0,-1000.0,4,7,0.300772969221296,30214265.38,0.3805258274078369,3,-3333.3333333333335
30641,-10000.0,-1000.0,5,7,0.3007679499598065,31465297.3775,0.4336225986480713,2,-5000.0
30642,-10000.0,-1000.0,6,9,0.3007619270116524,32875797.1325,0.5570850372314453,3,-3333.3333333333335
30643,-10000.0,-1000.0,3,4,0.30075891560533285,33648842.0025,0.3479583263397217,1,-10000.0
30644,-10000.0,-1600.0,23,32,0.30073582965750567,37214279.22,1.9546799659729004,5,-2000.0
30645,-10000.0,-1600.0,2,3,0.30073382230924584,37401456.555,0.18106842041015625,1,-10000.0
30646,-10000.0,-2200.0,4,6,0.3007298076729461,37837514.8025,0.34116172790527344,2,-5000.0
30647,-10000.0,-2200.0,7,12,0.30072278225262317,38774130.6775,0.6311855316162109,4,-2500.0
30648,-10000.0,-2200.0,1,2,0.3007217786412209,38884618.7625,0.08825969696044922,1,-10000.0
30649,-10000.0,-2200.0,12,16,0.3007097356957944,36807292.84,1.055670976638794,3,-3333.3333333333335
30650,-10000.0,-2200.0,4,6,0.30070572154122216,34037424.02,0.39753174781799316,2,-5000.0
30651,50000.0,-1600.0,40,58,0.30066558441076074,21108976.72,3.4981939792633057,12,4166.666666666667
30652,-10000.0,-1600.0,2,3,0.3006635777649499,20846369.78,0.24806427955627441,1,-10000.0
30653,-10000.0,-1600.0,4,7,0.30065956453352705,20035401.53,0.37511515617370605,2,-5000.0
30654,-10000.0,-1600.0,7,16,0.30065254157167093,19101344.52,0.5949249267578125,5,-2000.0
30655,-10000.0,-2200.0,1,2,0.3006515383114712,18740527.52,0.08847498893737793,1,-10000.0
30656,-10000.0,-2200.0,8,13,0.3006435124104579,18191501.83,0.7109951972961426,3,-3333.3333333333335
30657,-10000.0,-2200.0,14,28,0.3006294678561543,17130293.49,1.2349016666412354,6,-1666.6666666666667
30658,-10000.0,-2200.0,3,5,0.3006264584367071,16769506.685,0.2912006378173828,1,-10000.0
30659,-10000.0,-2200.0,14,24,0.3006124150761399,17033374.58,1.192969560623169,6,-1666.6666666666667
30660,-10000.0,-2200.0,1,2,0.30061141201657215,16852386.67,0.09026503562927246,1,-10000.0
30661,-10000.0,-2200.0,12,17,0.3005993756929445,16156932.12,0.9955577850341797,5,-2000.0
30662,50000.0,-1600.0,19,26,0.3005803196574297,15707085.73,1.5709261894226074,6,8333.333333333334
30663,-10000.0,-1600.0,9,15,0.3005712937461297,15309538.55,0.7524917125701904,4,-2500.0
30664,-10000.0,-1600.0,17,24,0.3005542459107045,15160685.555,1.6098535060882568,7,-1428.5714285714287
30665,-10000.0,-1600.0,39,53,0.3005151416455416,13744393.66,3.5300068855285645,10,-1000.0
30666,-10000.0,-1600.0,2,3,0.30051313650415096,13806065.0,0.17018747329711914,1,-10000.0
30667,-10000.0,-1600.0,11,17,0.3005021085849138,13218444.3325,0.9535279273986816,4,-2500.0
30668,-10000.0,-1600.0,4,6,0.30049809858284227,13137720.42,0.421065092086792,2,-5000.0
30669,-10000.0,-2200.0,16,23,0.3004820593765324,12474502.29,1.3720812797546387,6,-1666.6666666666667
30670,-10000.0,-2200.0,5,10,0.3004770473876981,12137290.585,0.4715559482574463,2,-5000.0
30671,-10000.0,-2800.0,3,4,0.30047404025454083,12231224.965,0.3110990524291992,1,-10000.0
30672,-10000.0,-2800.0,44,72,0.30042994081680086,11594215.65,3.743886947631836,12,-833.3333333333334
30673,-10000.0,-2800.0,1,2,0.3004289386696022,11614839.19,0.0897674560546875,1,-10000.0
30674,50000.0,-2200.0,54,77,0.3003748301611387,10046915.3775,4.702208995819092,17,2941.176470588235
30675,-10000.0,-2200.0,4,5,0.3003708227046102,10030977.2625,0.382157564163208,2,-5000.0
30676,50000.0,-2200.0,16,24,0.3003547936799633,10323161.225,1.5168476104736328,6,8333.333333333334
30677,-10000.0,-2200.0,3,7,0.30035178838059795,10613884.065,0.29422640800476074,3,-3333.3333333333335
30678,-10000.0,-2200.0,6,12,0.30034577791710393,11248765.43,0.5985288619995117,3,-3333.3333333333335
30679,-10000.0,-2200.0,1,2,0.30034477619071864,11192070.13,0.10039186477661133,1,-10000.0
30680,-10000.0,-2200.0,6,9,0.3003387659375872,10801958.905,0.5668759346008301,2,-5000.0
30681,-10000.0,-2200.0,1,2,0.3003377642462618,10823296.115,0.0985255241394043,1,-10000.0
30682,-10000.0,-2200.0,7,9,0.3003307525472186,10716734.1125,0.6816425323486328,3,-3333.3333333333335
30683,-10000.0,-2200.0,2,3,0.3003287492497096,10715167.3025,0.19654297828674316,1,-10000.0
30684,-10000.0,-2200.0,8,13,0.30032073626000044,11198036.6675,0.7638218402862549,4,-2500.0
30685,-10000.0,-2200.0,5,9,0.30031572830419373,11587783.8475,0.5382034778594971,2,-5000.0
30686,-10000.0,-2200.0,1,2,0.30031472672805615,11585202.3875,0.12169384956359863,1,-10000.0
30687,-10000.0,-2200.0,8,16,0.3003067142992366,15545652.0775,0.8115220069885254,4,-2500.0
30688,-10000.0,-2200.0,2,3,0.3003047112421089,15903158.5775,0.19892501831054688,2,-5000.0
30689,-10000.0,-2200.0,8,12,0.3002966992139009,20179401.175,0.7475993633270264,4,-2500.0
30690,-10000.0,-2800.0,2,3,0.3002946962569235,19658349.91,0.21080970764160156,2,-5000.0
30691,-10000.0,-2800.0,4,6,0.30029069040305706,21663243.115,0.4093902111053467,2,-5000.0
30692,-10000.0,-2800.0,4,6,0.30028668462930685,23329584.34,0.4160430431365967,2,-5000.0
30693,-10000.0,-2800.0,1,2,0.30028568319838733,23669795.7525,0.09609198570251465,1,-10000.0
30694,-10000.0,-2800.0,5,10,0.30028067611889614,25247178.1475,0.48131370544433594,4,-2500.0
30695,-10000.0,-2800.0,16,26,0.30026465430568766,29143013.335,1.5140328407287598,8,-1250.0
30696,-10000.0,-3400.0,7,12,0.3002576451654476,31801490.0775,0.6208713054656982,3,-3333.3333333333335
30697,-10000.0,-3400.0,10,14,0.3002476325335073,33510339.5925,0.9173989295959473,3,-3333.3333333333335
30698,-10000.0,-3400.0,12,25,0.3002356180359938,36231304.8025,1.1800413131713867,6,-1666.6666666666667
30699,-10000.0,-3400.0,4,10,0.3002316133636799,37178350.655,0.4672980308532715,2,-5000.0
30700,-10000.0,-3400.0,11,14,0.3002206009277897,39204379.205,0.995692253112793,4,-2500.0
30701,-10000.0,-3400.0,5,8,0.30021559547533494,40688333.1,0.44806456565856934,3,-3333.3333333333335
30702,-10000.0,-3400.0,5,10,0.3002105901480149,39724341.44,0.4670069217681885,3,-3333.3333333333335
30703,50000.0,-2800.0,14,25,0.300196575897209,35395325.99,1.739534616470337,6,8333.333333333334
30704,-10000.0,-2800.0,3,6,0.30019357297109256,35060208.2,0.2287900447845459,2,-5000.0
30705,-10000.0,-2800.0,8,11,0.3001855653883264,32942847.66,0.7347090244293213,3,-3333.3333333333335
30706,-10000.0,-2800.0,2,3,0.30018356354268183,32764595.46,0.1732959747314453,1,-10000.0
30707,-10000.0,-2800.0,4,5,0.3001795599114474,31550205.2,0.4080929756164551,2,-5000.0
30708,-10000.0,-2800.0,11,16,0.30016855033841827,30436443.79,0.9966127872467041,5,-2000.0
30709,-10000.0,-2800.0,4,8,0.300164547007445,30454279.33,0.37906742095947266,3,-3333.3333333333335
30710,-10000.0,-2800.0,9,11,0.30015553980549314,28200622.01,0.9024133682250977,2,-5000.0
30711,-10000.0,-2800.0,7,12,0.3001485344841938,27213192.79,0.668525218963623,5,-2000.0
30712,50000.0,-2200.0,36,57,0.3001125109901984,20613388.31,3.2624881267547607,14,3571.4285714285716
30713,-10000.0,-2200.0,6,8,0.3001065077049184,20272780.36,0.5076463222503662,2,-5000.0
30714,-10000.0,-2200.0,10,14,0.30009650262966214,19476174.635,0.8548452854156494,4,-2500.0
30715,-10000.0,-2200.0,47,62,0.3000494854762761,14550331.8175,4.229092121124268,12,-833.3333333333334
30716,-10000.0,-2200.0,7,11,0.3000424838668133,14990015.2225,0.6021804809570312,3,-3333.3333333333335
30717,-10000.0,-2200.0,1,2,0.3000414836568945,14769838.8125,0.10053873062133789,1,-10000.0
30718,-10000.0,-2800.0,5,8,0.30003648268231553,14541012.1475,0.5353643894195557,2,-5000.0
30719,-10000.0,-2800.0,4,7,0.3000324819926689,14296403.7125,0.4433169364929199,3,-3333.3333333333335
30720,50000.0,-2200.0,9,21,0.30002348073350904,14221432.5475,0.8374514579772949,5,10000.0
30721,-10000.0,-2200.0,8,10,0.30001547995429634,14898978.9825,0.753326416015625,3,-3333.3333333333335
30722,-10000.0,-2200.0,5,10,0.3000104796298019,15127686.4475,0.504117488861084,3,-3333.3333333333335
30723,-10000.0,-2800.0,4,5,0.3000064794602111,14732048.1675,0.4849965572357178,2,-5000.0
30724,-10000.0,-3400.0,1,2,0.30000547943031386,14764052.9675,0.08909893035888672,1,-10000.0
30725,-10000.0,-3400.0,6,8,0.2999994793559325,14861782.4775,0.5304694175720215,2,-5000.0
30726,-10000.0,-4000.0,6,8,0.2999934794615507,14960865.6275,0.5535173416137695,2,-5000.0
30727,-10000.0,-4000.0,2,2,0.29999147953675576,14767770.2375,0.16113781929016113,1,-10000.0
30728,-10000.0,-4000.0,12,18,0.29997948040796096,14345718.1625,1.071216106414795,3,-3333.3333333333335
30729,-10000.0,-4000.0,6,9,0.2999734811135386,14808266.5925,0.5359125137329102,3,-3333.3333333333335
30730,50000.0,-4000.0,14,23,0.29995948345978424,14822377.3775,1.2009224891662598,5,10000.0
30731,-10000.0,-4000.0,1,2,0.29995848366486644,14793365.6325,0.0901031494140625,1,-10000.0
30732,-10000.0,-4000.0,14,24,0.2999444870608967,15103199.765,1.1820740699768066,5,-2000.0
30733,50000.0,-4000.0,35,50,0.2999094998371325,13487632.1925,2.9281632900238037,11,4545.454545454545
30734,-10000.0,-4000.0,3,5,0.2999065012171246,14027211.9275,0.26108384132385254,1,-10000.0
30735,-10000.0,-4000.0,5,9,0.29990150361706447,13393636.8275,0.4704873561859131,3,-3333.3333333333335
30736,-10000.0,-4600.0,4,6,0.29989750562697215,13812578.5775,0.3389749526977539,2,-5000.0
30737,-10000.0,-4600.0,11,24,0.2998865115665021,14255388.335,0.941535234451294,5,-2000.0
30738,50000.0,-4000.0,17,27,0.29986952193508853,13610892.795,1.7959232330322266,6,8333.333333333334
30739,-10000.0,-4000.0,4,6,0.29986552458462346,13797307.975,0.3567209243774414,2,-5000.0
30740,-10000.0,-4000.0,5,7,0.2998605280089663,13821707.65,0.4129624366760254,2,-5000.0
30741,-10000.0,-4000.0,5,7,0.299855531558222,13579066.935,0.5146572589874268,2,-5000.0
30742,-10000.0,-4000.0,16,25,0.29983954375521793,13471579.44,1.708251953125,7,-1428.5714285714287
30743,-10000.0,-4000.0,4,7,0.2998355470043105,13749182.3775,0.5029125213623047,2,-5000.0
30744,-10000.0,-4000.0,35,50,0.29980057884338807,21075076.1925,3.3755457401275635,10,-1000.0
30745,50000.0,-3400.0,4,6,0.299796582871771,22560283.0925,0.517158031463623,2,25000.0
30746,-10000.0,-3400.0,31,49,0.2997656168013584,31734807.07,3.1077733039855957,9,-1111.111111111111
30747,-10000.0,-3400.0,1,2,0.2997646179757714,31925247.96,0.16357898712158203,1,-10000.0
30748,-10000.0,-3400.0,5,8,0.29975962392274796,33403018.335,0.525249719619751,3,-3333.3333333333335
30749,-10000.0,-3400.0,4,5,0.2997556287702211,34528658.685,0.46691155433654785,2,-5000.0
30750,-10000.0,-3400.0,12,33,0.2997436437920479,35907047.0,1.319289207458496,8,-1250.0
30751,50000.0,-3400.0,18,25,0.2997256676730441,37907006.335,2.0821375846862793,7,7142.857142857143
30752,50000.0,-2800.0,40,61,0.2996857265337566,29000637.9,3.73207426071167,16,3125.0
30753,-10000.0,-2800.0,4,7,0.2996817328591628,26478966.96,0.5536692142486572,2,-5000.0
30754,-10000.0,-2800.0,2,3,0.2996797360518182,26134324.79,0.2667114734649658,1,-10000.0
30755,-10000.0,-2800.0,6,11,0.2996737457495916,24583815.425,0.4115171432495117,2,-5000.0
30756,-10000.0,-2800.0,4,8,0.2996697523146111,23937561.075,0.3883228302001953,3,-3333.3333333333335
30757,-10000.0,-2800.0,1,2,0.2996687539683454,23893680.095,0.14308547973632812,1,-10000.0
30758,-10000.0,-2800.0,6,11,0.2996627639955764,22966089.215,0.5149352550506592,3,-3333.3333333333335
30759,-10000.0,-2800.0,5,7,0.2996577724888706,21879479.635,0.4487948417663574,3,-3333.3333333333335
30760,50000.0,-2200.0,17,29,0.29964080229945234,20070498.705,1.3403232097625732,6,8333.333333333334
30761,50000.0,-1600.0,8,12,0.2996328168270709,19075446.315,0.6659281253814697,4,12500.0
30762,-10000.0,-2200.0,12,18,0.29962083921739313,18307620.67,1.0322248935699463,4,-2500.0
30763,-10000.0,-2200.0,19,25,0.2996018761384279,18907880.28,1.702246904373169,6,-1666.6666666666667
30764,-10000.0,-2200.0,9,15,0.2995928942560956,18756648.4,0.8011727333068848,3,-3333.3333333333335
30765,-10000.0,-2200.0,14,18,0.2995789232424888,18617741.995,1.1244018077850342,4,-2500.0
30766,-10000.0,-2200.0,19,26,0.2995599641453522,17607013.95,1.6609320640563965,5,-2000.0
30767,-10000.0,-2200.0,7,10,0.2995529796688362,17862204.31,0.8076663017272949,4,-2500.0
30768,-10000.0,-2200.0,6,13,0.29954699316924405,18308508.905,0.5341014862060547,3,-3333.3333333333335
30769,-10000.0,-2200.0,25,34,0.2995220513539938,16284619.14,2.0779528617858887,6,-1666.6666666666667
30770,-10000.0,-2200.0,3,5,0.2995190585456696,16306034.98,0.2543296813964844,2,-5000.0
30771,-10000.0,-2200.0,13,20,0.2995060902283391,14744365.475,1.001936674118042,5,-2000.0
30772,50000.0,-1600.0,17,30,0.299489132931365,12943555.37,1.36570143699646,8,6250.0
30773,-10000.0,-1600.0,6,8,0.2994831483471463,12918956.235,0.502518892288208,2,-5000.0
30774,50000.0,-1600.0,10,15,0.2994731744390786,12591620.63,0.8013806343078613,5,10000.0
30775,-10000.0,-1600.0,5,12,0.2994681876720525,12359932.19,0.4244813919067383,3,-3333.3333333333335
30776,-10000.0,-2200.0,7,10,0.29946120640765683,13775943.73,0.5578711032867432,3,-3333.3333333333335
30777,-10000.0,-2200.0,1,2,0.2994602091041181,13979321.77,0.09030342102050781,1,-10000.0
30778,-10000.0,-2200.0,2,3,0.29945821451199994,14022094.25,0.16974592208862305,1,-10000.0
30779,-10000.0,-2200.0,2,2,0.2994562199398278,14112883.03,0.16634082794189453,1,-10000.0
30780,-10000.0,-2200.0,2,3,0.29945422538760114,13609449.92,0.1927945613861084,1,-10000.0
30781,-10000.0,-2200.0,1,2,0.29945322811896735,13662147.76,0.11516642570495605,1,-10000.0
30782,50000.0,-1600.0,26,43,0.29942730088461866,13621394.55,2.3929038047790527,12,4166.666666666667
30783,-10000.0,-1600.0,2,5,0.2994253066215811,13647448.105,0.18301677703857422,2,-5000.0
30784,-10000.0,-1600.0,1,2,0.29942430949754084,13662268.415,0.0873265266418457,1,-10000.0
30785,-10000.0,-1600.0,14,21,0.2994103502844542,13468107.52,1.8356080055236816,5,-2000.0
30786,-10000.0,-1600.0,11,15,0.29939938301679114,14586145.885,1.4270877838134766,3,-3333.3333333333335
30787,-10000.0,-1600.0,28,40,0.2993714690571916,14337900.675,2.817504644393921,6,-1666.6666666666667
30788,-10000.0,-1600.0,6,13,0.29936548800283613,13548769.165,0.41894054412841797,3,-3333.3333333333335
30789,-10000.0,-1600.0,8,11,0.29935751354280626,13871134.585,0.5037710666656494,3,-3333.3333333333335
30790,-10000.0,-1600.0,5,7,0.2993525296672664,13692845.125,0.3885664939880371,2,-5000.0
30791,-10000.0,-1600.0,6,8,0.29934654918108416,13648474.855,0.5271830558776855,2,-5000.0
30792,-10000.0,-1600.0,6,9,0.29934056887431376,13156549.755,0.5174014568328857,3,-3333.3333333333335
30793,-10000.0,-1600.0,3,4,0.2993375787882063,13906182.53,0.25620412826538086,1,-10000.0
30794,-10000.0,-1600.0,4,6,0.2993335920764978,14071161.465,0.34032607078552246,1,-10000.0
30795,50000.0,-1000.0,24,37,0.2993096734805931,18823059.795,2.008960008621216,10,5000.0
30796,-10000.0,-1000.0,2,3,0.29930768039382377,20193062.91,0.18856143951416016,1,-10000.0
30797,-10000.0,-1000.0,7,11,0.2993007047470845,21192444.625,0.8025312423706055,3,-3333.3333333333335
30798,-10000.0,-1000.0,22,30,0.29927878287528736,26977992.395,1.9479303359985352,5,-2000.0
30799,-10000.0,-1000.0,57,79,0.2992219965146087,37731112.68,5.20378565788269,15,-666.6666666666666
30800,-10000.0,-1000.0,3,4,0.2992190082070733,37447188.99,0.26157045364379883,1,-10000.0
30801,50000.0,-400.0,14,20,0.29920506336457403,34994873.17,1.3499090671539307,6,8333.333333333334
30802,-10000.0,-400.0,7,9,0.2991980913093679,34270503.38,0.6750376224517822,2,-5000.0
30803,-10000.0,-1000.0,11,15,0.2991871357156275,33083666.96,0.9763262271881104,4,-2500.0
30804,-10000.0,-1000.0,9,18,0.2991781724961943,31614031.21,0.7678139209747314,4,-2500.0
30805,-10000.0,-1000.0,18,21,0.29916024726731694,29301615.48,1.6139333248138428,3,-3333.3333333333335
30806,-10000.0,-1000.0,5,8,0.29915526832337236,28331951.94,0.40505313873291016,2,-5000.0
30807,-10000.0,-1000.0,9,19,0.2991463065379395,26707948.02,0.8292217254638672,5,-2000.0
30808,-10000.0,-1000.0,10,17,0.29913634947154133,24379432.205,0.9370667934417725,4,-2500.0
30809,-10000.0,-1000.0,1,2,0.2991353537922832,24282218.535,0.1697826385498047,1,-10000.0
30810,-10000.0,-1000.0,5,7,0.2991303754706677,23565794.845,0.4432497024536133,2,-5000.0
30811,-10000.0,-1000.0,2,3,0.29912838417686943,23215933.125,0.17269229888916016,1,-10000.0
30812,-10000.0,-1600.0,6,8,0.299122410414951,22535147.63,0.7736225128173828,2,-5000.0
30813,-10000.0,-1600.0,8,15,0.2991144456778302,21552007.52,0.9779226779937744,4,-2500.0
30814,-10000.0,-1600.0,14,22,0.29910050815445177,21291694.99,1.6769464015960693,4,-2500.0
30815,-10000.0,-1600.0,9,15,0.2990915488331711,19855784.785,1.1985664367675781,3,-3333.3333333333335
30816,-10000.0,-1600.0,7,14,0.29908458075090405,19071281.97,0.9981157779693604,3,-3333.3333333333335
30817,-10000.0,-1600.0,3,6,0.2990815945045897,19006977.3,0.2619321346282959,2,-5000.0
30818,-10000.0,-1600.0,8,13,0.29907363140007265,18614996.565,0.6754875183105469,3,-3333.3333333333335
30819,-10000.0,-1600.0,2,2,0.2990716406737123,18614610.565,0.15953612327575684,1,-10000.0
30820,50000.0,-1600.0,54,72,0.29901789858623873,17795782.0,5.087459564208984,17,2941.176470588235
30821,-10000.0,-1600.0,13,19,0.29900496284324674,16508960.035,1.3879101276397705,6,-1666.6666666666667
